"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:1Lyimvwfxwam4ki0B67fTD","Triggers - Live at Jassmine","spotify:artist:4CwsKWauDN6Dt84QVNnfGz","Immortal Onion","spotify:album:7MVUJI4hXMhxUoYWoz9lbD","Ausfahrt XD","spotify:artist:4CwsKWauDN6Dt84QVNnfGz","Immortal Onion","2020-12-14","https://i.scdn.co/image/ab67616d0000b273fc16f1421c4d1e3201ffb195","1","1","399549","","false","0","","2022-01-09T12:49:02Z"
"spotify:track:3GG5A7ugKwKqtxAOvSwuF8","Phaedra","spotify:artist:3mvkWMe6swnknwscwvGCHO","Amon Tobin","spotify:album:0a48X39VME2QhWVEASztpm","How Do You Live","spotify:artist:3mvkWMe6swnknwscwvGCHO","Amon Tobin","2021-09-24","https://i.scdn.co/image/ab67616d0000b2735f0acee219b30e09f41e5ef7","1","4","213514","https://p.scdn.co/mp3-preview/86ea6c82ffd47adc61d01716f6434577bb0e7cfa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","","2022-01-08T16:32:08Z"
"spotify:track:7cYKGj2j9AWNwQukTl2Jev","Korea","spotify:artist:6Ghvu1VvMGScGpOUJBAHNH","Deftones","spotify:album:5LEXck3kfixFaA3CqVE7bC","White Pony","spotify:artist:6Ghvu1VvMGScGpOUJBAHNH","Deftones","2000-05-16","https://i.scdn.co/image/ab67616d0000b2735c53799f473fa3e1a48c00ed","1","9","203600","https://p.scdn.co/mp3-preview/d7864a8291ee726e19424dc0f3e7f2f33747ad4b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","","2022-01-08T12:50:45Z"
"spotify:track:42Kv1RoTAm09FeytxiuZIB","Knife Prty","spotify:artist:6Ghvu1VvMGScGpOUJBAHNH","Deftones","spotify:album:5LEXck3kfixFaA3CqVE7bC","White Pony","spotify:artist:6Ghvu1VvMGScGpOUJBAHNH","Deftones","2000-05-16","https://i.scdn.co/image/ab67616d0000b2735c53799f473fa3e1a48c00ed","1","8","289200","https://p.scdn.co/mp3-preview/192d107fd5d075c3e691306a748cfbabf6900fe0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","","2022-01-08T09:05:58Z"
"spotify:track:3xfgaGRk7H6G1v5Wq0dYVX","I Like","spotify:artist:05lIUgmmsmTX2N9dCKc8rC","Rival Consoles","spotify:album:091dnUcBWWE8YXH340kf9Z","Overflow","spotify:artist:05lIUgmmsmTX2N9dCKc8rC","Rival Consoles","2021-12-03","https://i.scdn.co/image/ab67616d0000b2730f16021be36d269cbacdd994","1","2","127999","https://p.scdn.co/mp3-preview/09e3a9e413e09c2e6720ef420217341d0bb9a8e8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","","2022-01-08T08:54:10Z"
"spotify:track:3TPdq9cbU1tnQ97b4E4Xgd","Very Never (My Mind Extends)","spotify:artist:22UtZr56I5MgK9Ru1QfUCj, spotify:artist:0Vjvj5grQcpytW2SNxafxC","Tomaga, Cathy Lucas","spotify:album:5uU3uLAmcSsZUpTjNLu59H","Intimate Immensity","spotify:artist:22UtZr56I5MgK9Ru1QfUCj","Tomaga","2021-03-26","https://i.scdn.co/image/ab67616d0000b27381d28bdcec75c9696f483e3b","1","4","295868","https://p.scdn.co/mp3-preview/258df628ee9328937019bea2e22e8025a513fd05?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","","2022-01-07T08:40:42Z"
"spotify:track:6cRUFdVz4v5M1H8kon22Av","Static Void","spotify:artist:7o1UX2zZS5cu7uwcQ5hVao","Yilan","spotify:album:2BordD7HRLKpTukyPxetBN","Suddenly I Am Falling","spotify:artist:7o1UX2zZS5cu7uwcQ5hVao","Yilan","2021-01-29","https://i.scdn.co/image/ab67616d0000b27311009ee04a081d88f586b7f9","1","2","402819","https://p.scdn.co/mp3-preview/137845d1d4422da893ccd1af3d98da3dbb292787?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","","2022-01-06T08:14:00Z"
"spotify:track:6IOd07m1LKsWzbs1f06cwr","Nuage noir, pt. 1 - Leopard of Honour Remix","spotify:artist:6nssqBBcU0YNpqAJqjGaBQ","Oiseaux-Tempête","spotify:album:3LNVCEtxdTuk41PhUx7Oir","Re-Works","spotify:artist:6nssqBBcU0YNpqAJqjGaBQ","Oiseaux-Tempête","2014-06-17","https://i.scdn.co/image/ab67616d0000b2732b12f42fcdd8d1db7163201e","1","1","258972","https://p.scdn.co/mp3-preview/27ab6ac201815e23c26e9f371e7a7240426e72b0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","5","","2022-01-05T16:56:08Z"
"spotify:track:48oh54B24g8237OSGuhrWI","Nuage noir, pt. 2 - May Roosevelt Remix","spotify:artist:6nssqBBcU0YNpqAJqjGaBQ","Oiseaux-Tempête","spotify:album:3LNVCEtxdTuk41PhUx7Oir","Re-Works","spotify:artist:6nssqBBcU0YNpqAJqjGaBQ","Oiseaux-Tempête","2014-06-17","https://i.scdn.co/image/ab67616d0000b2732b12f42fcdd8d1db7163201e","1","5","215464","https://p.scdn.co/mp3-preview/c359e8eadb6cd967cac411654886869d654e979d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","","2022-01-05T16:38:23Z"
"spotify:track:6zR8dpMZsYJC43YAPCBogz","Mercurial Skin - In Aeternam Vale Remix","spotify:artist:0ZdNs1hU6aAiaZxvFbtDWF, spotify:artist:29N3bIyUc2ABA0jv1Ugotj","Shlømo, In Aeternam Vale","spotify:album:1uueurxXxeP8BQCK6V501c","Mercurial Skin Remixes : Tome 2","spotify:artist:0ZdNs1hU6aAiaZxvFbtDWF","Shlømo","2019-09-13","https://i.scdn.co/image/ab67616d0000b273c13261a057ca7a9ad5a0bad0","1","3","419014","https://p.scdn.co/mp3-preview/5037abdb008dae2a42ac1f2eb674f81f333e47e8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","4","","2022-01-05T14:44:35Z"
"spotify:track:4Uiw0Sl9yskBaC6P4DcdVD","Be Quiet and Drive (Far Away)","spotify:artist:6Ghvu1VvMGScGpOUJBAHNH","Deftones","spotify:album:7o4UsmV37Sg5It2Eb7vHzu","Around the Fur","spotify:artist:6Ghvu1VvMGScGpOUJBAHNH","Deftones","1997-10-27","https://i.scdn.co/image/ab67616d0000b2730b1129853982ea17845d4eb6","1","6","299866","https://p.scdn.co/mp3-preview/3b84ccf340ffe72757717f183bf1d8c2d566f2b3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","","2022-01-05T12:49:14Z"
"spotify:track:3Oiauiojgokw9vWQvFmEoI","Eyes on Fire - Zeds Dead Remix","spotify:artist:1FWybrAwiSa0zKibdLfZZr, spotify:artist:67qogtRNI0GjUr8PlaG6Zh","Blue Foundation, Zeds Dead","spotify:album:5wFQEk3sV9Zjo3xnGZLS42","Eyes on Fire (Zeds Dead Remix) [Zed Dead Remix]","spotify:artist:1FWybrAwiSa0zKibdLfZZr, spotify:artist:67qogtRNI0GjUr8PlaG6Zh","Blue Foundation, Zeds Dead","2007","https://i.scdn.co/image/ab67616d0000b2738697366ffb1e784b4ab7fe7d","1","1","320000","https://p.scdn.co/mp3-preview/ac998981425fbb90f6f62c7c1228115be37bcb73?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","","2022-01-05T08:49:46Z"
"spotify:track:3XHrTm6WE2BOHafLwTT3GR","Eyes on Fire","spotify:artist:1FWybrAwiSa0zKibdLfZZr","Blue Foundation","spotify:album:5Chvs2hsJcGowLm4PgigEl","Life Of A Ghost","spotify:artist:1FWybrAwiSa0zKibdLfZZr","Blue Foundation","2007-09-24","https://i.scdn.co/image/ab67616d0000b273c403c5700c5a0d6f2fe2d8f1","1","3","302826","https://p.scdn.co/mp3-preview/aba14d8764b6ec60832cb58cbdf4624c899f3db3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","","2022-01-05T08:14:03Z"
"spotify:track:3vZO25GdYuqFrR1kzZADnp","Ready or Not","spotify:artist:2WKdxPFRD7IqZvlIAvhMgY, spotify:artist:2Mu5NfyYm8n5iTomuKAEHl, spotify:artist:7aBzpmFXB4WWpPl2F7RjBe, spotify:artist:0kJMPTXq7h3ztpDukSx5iD","Fugees, Ms. Lauryn Hill, Wyclef Jean, Pras","spotify:album:18XFe4CPBgVezXkxZP6rTb","The Score (Expanded Edition)","spotify:artist:2WKdxPFRD7IqZvlIAvhMgY, spotify:artist:2Mu5NfyYm8n5iTomuKAEHl, spotify:artist:7aBzpmFXB4WWpPl2F7RjBe","Fugees, Ms. Lauryn Hill, Wyclef Jean","1996-02-13","https://i.scdn.co/image/ab67616d0000b2735b7865be7f7fcc05faec6137","1","3","226986","https://p.scdn.co/mp3-preview/6ad12f9669334a7763491e0ceb9f6fd31b844e29?cid=9950ac751e34487dbbe027c4fd7f8e99","true","71","","2022-01-04T08:14:56Z"
"spotify:track:76o3swrJKdlvBCm8PRbCYE","Gotham Love","spotify:artist:3ZKoKSGZu4rDSFXmS6loHK","BAKGROUND","spotify:album:0NkJBdBTfMpC2CatYMcuBH","LT-GLOBE-XXX","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Разные исполнители","2019-10-25","https://i.scdn.co/image/ab67616d0000b27316069b8c795e170d004c2f18","1","2","273502","https://p.scdn.co/mp3-preview/fc9f89ebcc96e7fda54d02b99e5e4fd242ae37d8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","","2022-01-03T16:32:54Z"
"spotify:track:33C2HDjZJs3pEP8XIm1jSk","雲への子守唄","spotify:artist:31krAdMGlK6qGv5TCF7e9P","desert sand feels warm at night","spotify:album:6Kso1hakcwP5uMRLpenOpU","雲海に漂う","spotify:artist:31krAdMGlK6qGv5TCF7e9P","desert sand feels warm at night","2020-08-28","https://i.scdn.co/image/ab67616d0000b273d2cf7a0424b9cbfc3bbc3f7a","1","3","268859","https://p.scdn.co/mp3-preview/502aad79756cb5657a73f400db8a7ae180bca9ff?cid=9950ac751e34487dbbe027c4fd7f8e99","false","16","","2022-01-03T13:32:17Z"
"spotify:track:4acvVFXP4d1j3m4WDGN1Ha","Joy Of Soul Contact","spotify:artist:1dAnRR4DknhrKRSITF8xSr","Mindspring Memories","spotify:album:3Myv5D7cxaEaIXj4YRw3Iy","Soul Visioning","spotify:artist:1dAnRR4DknhrKRSITF8xSr","Mindspring Memories","2021-04-29","https://i.scdn.co/image/ab67616d0000b273b4127f1c94d042c7180b4462","1","5","392727","https://p.scdn.co/mp3-preview/76154080c76dbfcf622b134d778d2dac49cd31e9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","19","","2022-01-03T10:14:15Z"
"spotify:track:0USJzPnUca70Ruy7S7Uadg","You Can't Go This Way Right Now","spotify:artist:3IPek7qktTBeCtaGB0ZAmr","R23X","spotify:album:4ok27Mr3Z0JpIcanXlOnzq","Veltahl","spotify:artist:3IPek7qktTBeCtaGB0ZAmr","R23X","2016-12-29","https://i.scdn.co/image/ab67616d0000b273c9b3b8fddd25f417a3a1fc50","1","3","211450","https://p.scdn.co/mp3-preview/c14a7f23203bbce0ca4ffe4a62df08d29f7c17e3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","13","","2022-01-03T09:47:59Z"
"spotify:track:6i4510mZ8wAfXSOgtzNHB3","Dream Light","spotify:artist:50UZGMLw8KvbU4E5lw6Bw0","KAGAMI Smile","spotify:album:0Pk3imcBUh1E3FkWRNZW1U","Blooming Flower and My Shadow","spotify:artist:50UZGMLw8KvbU4E5lw6Bw0","KAGAMI Smile","2021-07-30","https://i.scdn.co/image/ab67616d0000b273ca1132faae2834ae2ccd9970","1","2","409000","https://p.scdn.co/mp3-preview/a893e8f99f8b16c1555f6a38be8dd6fe8c18b345?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","","2022-01-03T07:57:08Z"
"spotify:track:6j7Qzki3m5224s40fxZ8BQ","Our Light","spotify:artist:5xMtVcziLHpIwD9iNWPOM6","Casino Versus Japan","spotify:album:2mej3c8af43Yb3VrA9bckB","Echo Counting","spotify:artist:5xMtVcziLHpIwD9iNWPOM6","Casino Versus Japan","2021-01-29","https://i.scdn.co/image/ab67616d0000b27354477f43ea84e230ef4158a3","1","2","377287","https://p.scdn.co/mp3-preview/6d99e82224174f66b10446141c811254dbc8123d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","11","","2022-01-03T07:09:19Z"
"spotify:track:4TGHOWSNAwUXn5onDQr0P1","Street Talkin'","spotify:artist:1W9qOBYRTfP7HcizWN43G1, spotify:artist:1G9G7WwrXka3Z1r7aIDjI7","Slick Rick, Outkast","spotify:album:4cZL0gsOEIOPLXdhc18vex","The Art Of Storytelling","spotify:artist:1W9qOBYRTfP7HcizWN43G1","Slick Rick","1999-01-01","https://i.scdn.co/image/ab67616d0000b273e9a2bb369e73812ebcf30b56","1","3","221200","","true","61","","2022-01-02T18:47:51Z"
"spotify:track:4G3dZN9o3o2X4VKwt4CLts","Passin' Me By","spotify:artist:7yk35uHNQclPXFGFoTU44w","The Pharcyde","spotify:album:48kU5gP41TqZEw32Cwhsna","Bizarre Ride II The Pharcyde","spotify:artist:7yk35uHNQclPXFGFoTU44w","The Pharcyde","1992-11-24","https://i.scdn.co/image/ab67616d0000b2739ec4abd35652fafe34ee7dfb","1","12","303493","","false","68","","2022-01-02T18:47:38Z"
"spotify:track:7ltPmWFk3rr218XH1AEzMy","Wool In The Pool","spotify:artist:3U2vYQhtw9LAq7PnB7IxwT","Wool & The Pants","spotify:album:0SoReOwOQi9LveNkrXbzzf","Wool In The Pool","spotify:artist:3U2vYQhtw9LAq7PnB7IxwT","Wool & The Pants","2020-06-17","https://i.scdn.co/image/ab67616d0000b27324ad5afd442efd364025e009","1","5","104280","https://p.scdn.co/mp3-preview/de09c50d607c9e44ad3c0d4a677fc69b62401ac6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","","2022-01-01T10:42:20Z"
"spotify:track:1UtiveMN0J9fMXlPKFQviT","Bottom Of Tokyo","spotify:artist:3U2vYQhtw9LAq7PnB7IxwT","Wool & The Pants","spotify:album:0SoReOwOQi9LveNkrXbzzf","Wool In The Pool","spotify:artist:3U2vYQhtw9LAq7PnB7IxwT","Wool & The Pants","2020-06-17","https://i.scdn.co/image/ab67616d0000b27324ad5afd442efd364025e009","1","1","272280","https://p.scdn.co/mp3-preview/d9164df3abf6cab384a17bd2bb59a8371367902b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","","2022-01-01T10:29:05Z"
"spotify:track:2LgWT0VIZ5qsPOMD4N3GDW","Radical Transparency","spotify:artist:6OWE5QBb8V4viSlZLjJv0w","Yann Novak","spotify:album:6dcH0XqL5IAJiU6WFn9VZe","The Future Is a Forward Escape into the Past","spotify:artist:6OWE5QBb8V4viSlZLjJv0w","Yann Novak","2018-02-23","https://i.scdn.co/image/ab67616d0000b27384c4dda0c6998528e7ab8eb6","1","1","600000","https://p.scdn.co/mp3-preview/678c02c2a8210a21aad86e37c56d916d91a18f0d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","","2022-01-01T09:42:21Z"
"spotify:track:7jymCkj0zj2zkDytsnvyDa","Somnium","spotify:artist:3ux92I3CgfnhgLyYNsXIwZ","Robert Rich","spotify:album:2gqcxL88vHnJyrs17x8MGr","Fahrenheit Project Part Two","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Разные исполнители","2001-12-01","https://i.scdn.co/image/ab67616d0000b273bd08213890383ed7f58c6df7","1","11","511426","https://p.scdn.co/mp3-preview/d8a1af95668cfbc741534bfb1b7244eb076ce2ed?cid=9950ac751e34487dbbe027c4fd7f8e99","false","16","","2022-01-01T09:31:49Z"
"spotify:track:5AyL2kgLtTWEu3qO3B9SqK","Like A G6","spotify:artist:698hF4vcwHwPy8ltmXermq, spotify:artist:7C64wNX3howEFZjAYRKsfP, spotify:artist:7Ip2u3e5Nv6fFb5xyIHxEE","Far East Movement, The Cataracs, DEV","spotify:album:4axgysRjIB7ToC0DA7uxXC","Free Wired","spotify:artist:698hF4vcwHwPy8ltmXermq","Far East Movement","2010-01-01","https://i.scdn.co/image/ab67616d0000b273fc7cbacf9d506c92aa7d7720","1","2","216893","","false","74","","2021-12-30T16:34:35Z"
"spotify:track:73vyulFUPAla99D1wUtMQo","Falling Snow","spotify:artist:3Meu28o8P5z9Zjm6NTGihT","Agalloch","spotify:album:2PIBrpGRMIcmYtt4aiN4xv","Ashes Against The Grain","spotify:artist:3Meu28o8P5z9Zjm6NTGihT","Agalloch","2006-08-15","https://i.scdn.co/image/ab67616d0000b273f780fa8f8e93259ac6a7f352","1","2","578760","https://p.scdn.co/mp3-preview/b4de57abd0967d7735aeb1af666ba6dda13ffbba?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","","2021-12-30T14:05:45Z"
"spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW","Revenge","spotify:artist:15UsOTVnJzReFVN1VCnxy4","XXXTENTACION","spotify:album:5VdyJkLe3yvOs0l4xXbWp0","17","spotify:artist:15UsOTVnJzReFVN1VCnxy4","XXXTENTACION","2017-08-25","https://i.scdn.co/image/ab67616d0000b273203c89bd4391468eea4cc3f5","1","5","120026","https://p.scdn.co/mp3-preview/f5096665f4f47142d704ee0ce47a8df26d256ad8?cid=9950ac751e34487dbbe027c4fd7f8e99","true","85","","2021-12-30T10:19:13Z"
"spotify:track:4UKCKdYiLN6IMA5ZESUTL7","the remedy for a broken heart (why am I so in love)","spotify:artist:15UsOTVnJzReFVN1VCnxy4","XXXTENTACION","spotify:album:2Ti79nwTsont5ZHfdxIzAm","?","spotify:artist:15UsOTVnJzReFVN1VCnxy4","XXXTENTACION","2018-03-16","https://i.scdn.co/image/ab67616d0000b273806c160566580d6335d1f16c","1","5","160184","","true","79","","2021-12-30T10:16:23Z"
"spotify:track:0JP9xo3adEtGSdUEISiszL","Moonlight","spotify:artist:15UsOTVnJzReFVN1VCnxy4","XXXTENTACION","spotify:album:2Ti79nwTsont5ZHfdxIzAm","?","spotify:artist:15UsOTVnJzReFVN1VCnxy4","XXXTENTACION","2018-03-16","https://i.scdn.co/image/ab67616d0000b273806c160566580d6335d1f16c","1","3","135090","","true","82","","2021-12-30T07:45:47Z"
"spotify:track:7185LidtLgYmHYFBwciBHD","Ещё не поздно","spotify:artist:7pUNFHEe0MlfvvDG1dXH3m","Аукцыон","spotify:album:6S73t4W5TlYHiIKrJIZ1jb","Птица","spotify:artist:7pUNFHEe0MlfvvDG1dXH3m","Аукцыон","1994","https://i.scdn.co/image/ab67616d0000b273b5b37048ccb5b3dfa36a875b","1","7","223375","https://p.scdn.co/mp3-preview/5c1e2f9cafa2b95e53cc7fa83a7f5cdc06d41d2f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","19","","2021-12-30T03:12:31Z"
"spotify:track:7mkN27FkxP2lnbbOiFqFQz","Седьмой","spotify:artist:7pUNFHEe0MlfvvDG1dXH3m","Аукцыон","spotify:album:6S73t4W5TlYHiIKrJIZ1jb","Птица","spotify:artist:7pUNFHEe0MlfvvDG1dXH3m","Аукцыон","1994","https://i.scdn.co/image/ab67616d0000b273b5b37048ccb5b3dfa36a875b","1","5","361790","https://p.scdn.co/mp3-preview/b563070a32fee2ab183aa8100fd2e684b9ce18ed?cid=9950ac751e34487dbbe027c4fd7f8e99","false","17","","2021-12-30T03:07:13Z"
"spotify:track:3tAs1A6qJmG4tNcub2sWAp","Глаза","spotify:artist:7pUNFHEe0MlfvvDG1dXH3m","Аукцыон","spotify:album:6S73t4W5TlYHiIKrJIZ1jb","Птица","spotify:artist:7pUNFHEe0MlfvvDG1dXH3m","Аукцыон","1994","https://i.scdn.co/image/ab67616d0000b273b5b37048ccb5b3dfa36a875b","1","3","299583","https://p.scdn.co/mp3-preview/41a63fe78a6aaa43a318b8aecb49d0b9b20eb9d3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","","2021-12-30T02:59:02Z"
"spotify:track:6EhAwRsJBZCAhiafdLByU5","Milk It","spotify:artist:6olE6TJLqED3rqDCT0FyPh","Nirvana","spotify:album:14VVqBoDw1SxoNLW3Cj3mN","In Utero - 20th Anniversary Super Deluxe","spotify:artist:6olE6TJLqED3rqDCT0FyPh","Nirvana","1993-09-21","https://i.scdn.co/image/ab67616d0000b27316265821c125a5c5c601dfb1","1","8","234746","","false","31","","2021-12-29T17:38:09Z"
"spotify:track:4RBltccJevBLRCaKx8GeP0","Toes Down","spotify:artist:10JL2s5aUztzFyURrFrxtL","Louke Man","spotify:album:3WbZidLDFb4DEMnMKJ6w6s","Toes Down","spotify:artist:10JL2s5aUztzFyURrFrxtL","Louke Man","2020-10-31","https://i.scdn.co/image/ab67616d0000b273dc762b925191afcb46eb83f0","1","1","174193","https://p.scdn.co/mp3-preview/dcf60cce770bcbec696472feccd6f7de4ccb524d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","41","","2021-12-29T17:19:59Z"
"spotify:track:4whqK7srtiaYOx10y3OLCy","Heavenly Twin","spotify:artist:5qRbfEf4Ooo19aRXKQzvUV","Navy Blue","spotify:album:3wkNVoQDFznu6kIR8d1BQb","Navy's Reprise","spotify:artist:5qRbfEf4Ooo19aRXKQzvUV","Navy Blue","2021-08-13","https://i.scdn.co/image/ab67616d0000b273f31477afef957681e02aa4f2","1","15","140687","https://p.scdn.co/mp3-preview/f26eca6e5d27ebcb0c0afd834456287b105fecc6?cid=9950ac751e34487dbbe027c4fd7f8e99","true","26","","2021-12-29T17:09:17Z"
"spotify:track:7osdzxtjERvxm03DaPsubC","Smile #2","spotify:artist:6mWYIx4qV7et94cpRRU77N, spotify:artist:758sHPdw5FpB5ZM8f5MpXe","Slauson Malone, Maxo","spotify:album:4bVaZIed4Ij5dPF0mh9AKn","A Quiet Farwell, 2016–2018 (Crater Speak)","spotify:artist:6mWYIx4qV7et94cpRRU77N","Slauson Malone","2019-04-18","https://i.scdn.co/image/ab67616d0000b2738e1d148573dc9c2126bd2246","1","7","77895","https://p.scdn.co/mp3-preview/93cec091111392835a911334cf5584f6902ff634?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","","2021-12-29T17:08:19Z"
"spotify:track:4Qosj8bJfXBlXi35ukPiGi","It's Nice to Be Alive","spotify:artist:5iUnvXddCpOrbWKm7QMr6o","Vegyn","spotify:album:50156iq4owa0BXegpAf1Mg","Only Diamonds Cut Diamonds","spotify:artist:5iUnvXddCpOrbWKm7QMr6o","Vegyn","2019-11-08","https://i.scdn.co/image/ab67616d0000b273b80f8eb7cd3776e665e77477","1","15","205893","https://p.scdn.co/mp3-preview/519dae298ab2ebcf291642c621c4d3b86dd3f953?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","","2021-12-29T14:52:55Z"
"spotify:track:7cgbJxS1OrtzFOG4KsT8h5","Earth","spotify:artist:0yyaMSLZPLTbtS2ifp0HTq","Ishome","spotify:album:3vZXjCgibHYKgIoQBJk2UP","Confession","spotify:artist:0yyaMSLZPLTbtS2ifp0HTq","Ishome","2013-05-15","https://i.scdn.co/image/ab67616d0000b273ced4d570e6e5eedd8f222d91","1","9","336224","https://p.scdn.co/mp3-preview/69869c98f5f7ecdefc5355ef5f1e9455e1d62ee5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","","2021-12-29T07:56:16Z"
"spotify:track:75NSzNM87xKteVMHKzzGab","Ken Tavr","spotify:artist:0yyaMSLZPLTbtS2ifp0HTq","Ishome","spotify:album:3vZXjCgibHYKgIoQBJk2UP","Confession","spotify:artist:0yyaMSLZPLTbtS2ifp0HTq","Ishome","2013-05-15","https://i.scdn.co/image/ab67616d0000b273ced4d570e6e5eedd8f222d91","1","8","307896","https://p.scdn.co/mp3-preview/8cb7f579152d6d9fed71ac4254ef931350d9812f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","","2021-12-29T07:50:16Z"
"spotify:track:5JzTn1lBtfCwPvQmfBbwDp","Adam","spotify:artist:0yyaMSLZPLTbtS2ifp0HTq","Ishome","spotify:album:3vZXjCgibHYKgIoQBJk2UP","Confession","spotify:artist:0yyaMSLZPLTbtS2ifp0HTq","Ishome","2013-05-15","https://i.scdn.co/image/ab67616d0000b273ced4d570e6e5eedd8f222d91","1","2","250682","https://p.scdn.co/mp3-preview/96a51b09e0ab84b04f4331d970b2434f9d24ca48?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","","2021-12-29T03:11:56Z"
"spotify:track:1AuUsvFyFnf2l3E6HKUHO2","Втюрилась","spotify:artist:2eiThpX5zH6LFmqP2HY1hL","Дора","spotify:album:7hDvB29vtfPYypzxaxnMpT","Боже, храни кьют-рок","spotify:artist:2eiThpX5zH6LFmqP2HY1hL","Дора","2020-12-18","https://i.scdn.co/image/ab67616d0000b273c9c6ffa3829ecebc9a0cd7d0","1","1","123862","https://p.scdn.co/mp3-preview/e166caa84fa5e1e8128e013480db9f2c71ac0b38?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","","2021-12-28T12:18:39Z"
"spotify:track:2H2OduO9baIOcnPrWeslsY","Голос & струны (Орфей)","spotify:artist:69v4ZOOomf1TNp59YYB1j7","Noize MC","spotify:album:6bAfYgH21uDDr5phhfR0j0","Хипхопера: Орфей & Эвридика","spotify:artist:69v4ZOOomf1TNp59YYB1j7","Noize MC","2018-05-31","https://i.scdn.co/image/ab67616d0000b273fbb0c3506adc8c86e7eb412a","1","1","183000","","false","30","","2021-12-28T11:37:30Z"
"spotify:track:2LjZcBOceIpCBbhTf1Y5J0","DOF","spotify:artist:16ZNqMkDZrzd8fTXeN2kUH","Mnogoznaal","spotify:album:3nV8TIWsFbcmjPwnj4ioTs","DOF","spotify:artist:16ZNqMkDZrzd8fTXeN2kUH","Mnogoznaal","2019-03-08","https://i.scdn.co/image/ab67616d0000b273d80a16d07856f4048dd50d01","1","1","130586","https://p.scdn.co/mp3-preview/2c8d44cb8645813e876c0a284de0870017e951e0?cid=9950ac751e34487dbbe027c4fd7f8e99","true","50","","2021-12-28T11:30:35Z"
"spotify:track:3WLwkFXJpZ1VpDxAh0DXzz","She's Casual","spotify:artist:7jZycSvTyx0W9poD4PjEIG","The Hunna","spotify:album:4JqtQJR0R6xSJqlmGH31X3","100","spotify:artist:7jZycSvTyx0W9poD4PjEIG","The Hunna","2016-08-26","https://i.scdn.co/image/ab67616d0000b2731340ee96f748e99afaa3e4ad","1","3","183760","","false","50","","2021-12-27T16:15:27Z"
"spotify:track:1175r6ZmkUjX8dRJLz9Ohk","I Love You So","spotify:artist:027TpXKGwdXP7iwbjUSpV8","The Walters","spotify:album:3MFTbUnA8C9T6KCBb0gpH5","Songs for Dads","spotify:artist:027TpXKGwdXP7iwbjUSpV8","The Walters","2014-11-28","https://i.scdn.co/image/ab67616d0000b273acf9c94f73fede70cca51d5e","1","1","160253","","false","10","","2021-12-27T16:04:36Z"
"spotify:track:2cOmYLqKtm8P8IVnJLBVu6","Привет","spotify:artist:73GvUkYDMIcPNepUhyC8ic, spotify:artist:29V4BPnxO65d9FnNFqEihO","RSAC, Женя Меркель","spotify:album:1Bklc09dIVT4s2ZZc7Zgvj","Рэп Секс Алкоголь Криминал","spotify:artist:73GvUkYDMIcPNepUhyC8ic","RSAC","2016-02-19","https://i.scdn.co/image/ab67616d0000b273c7e0500f84980625f781e666","1","1","200596","https://p.scdn.co/mp3-preview/e291e9f7ecbf697391ed8ff057c68bd640644109?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","","2021-12-27T12:13:28Z"
